name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bucharest,2023-08-19T17:00:00,33.4,32.3,12.7,28.45,0,0,,0,0,34.2,4.3,52,1016.6,81.1,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-19T18:00:00,33.8,32.8,13.1,28.63,0,0,,0,0,31.3,7.6,51,1016.4,81.1,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-19T19:00:00,32.4,31.2,12.3,29.43,0,0,,0,0,28.4,4.2,52,1016.4,31.1,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-19T20:00:00,30.7,29.7,12.6,33.09,0,0,,0,0,22.7,4,60,1016.4,38.2,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-19T21:00:00,28,27.8,13.8,41.7,0,0,,0,0,17.3,3.7,50,1016.8,11.7,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-19T22:00:00,26.9,27,14.1,45.55,0,0,,0,0,18,3.6,50,1017.2,37.3,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-19T23:00:00,26.2,26.2,14.1,47.47,0,0,,0,0,16.6,0.3,63,1017.2,46.6,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T00:00:00,24.2,24.2,14.4,54.19,0,0,,0,0,8.2,0.5,6,1017.4,49.8,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T01:00:00,23.4,23.4,14.6,57.75,0,0,,0,0,9.7,3.6,18,1017.6,46.6,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T02:00:00,22.5,22.5,14.8,61.92,0,0,,0,0,7.2,3.6,27,1017.8,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T03:00:00,21.6,21.6,14.9,65.31,0,0,,0,0,10.1,0.3,342,1017.8,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T04:00:00,21.4,21.4,15.3,68.4,0,0,,0,0,9.7,3.4,19,1017.5,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T05:00:00,20.3,20.3,14.9,70.99,0,0,,0,0,8.3,0.1,14,1017.7,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T06:00:00,19.4,19.4,14.6,74.14,0,0,,0,0,7.6,3.4,38,1017.7,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T07:00:00,19.3,19.3,14.7,74.73,0,0,,0,0,7.2,0.3,308,1018,0,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T08:00:00,20.7,20.7,15.7,72.69,0,0,,0,0,6.1,0.3,334,1017.9,0.6,10.2,5,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T09:00:00,24.3,24.3,15.5,57.95,0,0,,0,0,10.8,0.3,345,1017.9,0.8,10.2,9,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T10:00:00,28.2,28.2,14.9,44.31,0,0,,0,0,11.5,3.6,28,1018,1.3,10.2,6,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T11:00:00,31.5,31.1,14.9,36.44,0,0,,0,0,16.9,3.7,39,1017.9,1.3,10.2,5,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T12:00:00,34.1,33.9,15.5,32.98,0,0,,0,0,21.2,4,1,1017.4,0,10.2,5,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T13:00:00,36.5,36.3,14.8,27.55,0,0,,0,0,21.6,4,22,1017,12.1,10.2,4,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T14:00:00,35.4,35,14.6,28.85,0,0,,0,0,23.4,4,31,1016.7,40,10.2,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T15:00:00,37.3,36.6,13.5,24.23,0,0,,0,0,23,7,33,1016.1,30.7,10.2,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T16:00:00,38.2,37.5,13.1,22.49,0,0,,0,0,23.8,4.2,70,1015.4,30.7,10.2,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T17:00:00,37.7,37,13.1,23.05,0,0,,0,0,25.2,4,49,1015.2,31.4,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T18:00:00,37.5,36.8,13.3,23.65,0,0,,0,0,25.6,3.9,67,1015.1,40.4,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T19:00:00,34.7,33.6,12.7,26.5,0,0,,0,0,25.2,7,20,1015.3,30.3,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T20:00:00,32.2,31.4,13.6,32.32,0,0,,0,0,21.6,3.7,41,1015.5,11.3,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T21:00:00,28.7,28.2,13.2,38.4,0,0,,0,0,8.3,3.6,27,1015.9,45.8,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T22:00:00,29.4,29,14.2,39.43,0,0,,0,0,7.6,3.8,20,1016.4,32.2,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-20T23:00:00,28.7,28.3,13.5,39.18,0,0,,0,0,7.2,3.4,10,1016.6,59.2,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T00:00:00,25.9,25.9,11.6,40.84,0,0,,0,0,6.1,0.6,333,1016.7,31.3,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T01:00:00,25.7,25.7,11.9,42.01,0,0,,0,0,8.6,3.7,16,1016.8,0.2,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T02:00:00,25.1,25.1,14.4,51.65,0,0,,0,0,9.7,3.6,15,1017,25.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T03:00:00,25.2,25.2,15.6,55.3,0,0,,0,0,10.8,3.6,358,1017,23.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T04:00:00,23.5,23.5,15.7,61.63,0,0,,0,0,10.4,0.4,337,1016.9,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T05:00:00,22.7,22.7,15.6,64.04,0,0,,0,0,10.1,3.6,16,1017,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T06:00:00,22.9,22.9,14.9,60.83,0,0,,0,0,9,3.7,16,1017,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T07:00:00,22.4,22.4,14.9,62.56,0,0,,0,0,6.5,3.4,19,1017,8.4,10.2,1,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T08:00:00,23.3,23.3,15.4,61.32,0,0,,0,0,5.8,0.1,341,1017.3,9.3,10.2,5,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T09:00:00,26.5,26.5,15.9,51.97,0,0,,0,0,6.1,0.1,338,1017.6,1.5,10.2,14,0.1,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T10:00:00,29.8,29.5,14.7,39.78,0,0,,0,0,11.5,3.8,38,1017.6,0.2,10.2,14,0.1,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T11:00:00,33.5,32.9,14.3,31.54,0,0,,0,0,22,3.9,41,1017.5,0,10.2,12,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T12:00:00,35.8,35.6,15,29.05,0,0,,0,0,22.3,3.7,32,1017.3,0,10.2,8,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T13:00:00,36.3,36,14.6,27.52,0,0,,0,0,22.3,3.7,39,1016.9,9.4,10.2,3,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T14:00:00,37.1,36.6,14,25.39,0,0,,0,0,21.2,3.6,56,1016.2,49.8,10.2,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T15:00:00,38.2,37.8,13.6,23.22,0,0,,0,0,17.3,3.7,61,1015.8,60.3,10.2,5,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T16:00:00,35.7,35.4,14.6,28.43,0,0,,0,0,16.9,3.7,86,1015.8,78.8,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T17:00:00,36,35.5,14.4,27.66,0,0,,0,0,18.4,3.7,322,1015.5,78.1,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T18:00:00,36.7,36.1,13.7,25.39,0,0,,0,0,18.7,4.1,199,1015.5,89.9,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T19:00:00,23.2,23.2,21.7,91.12,0,0,,0,0,17.3,4.1,201,1016,89.1,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T20:00:00,25.8,25.8,24.3,91.76,0,0,,0,0,14.8,0.1,276,1015.8,77.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T21:00:00,24.1,24.1,23.1,94.14,5.517,100,rain,0,0,4.3,0.3,347,1016,58.5,10.2,0,0,0,,"Rain, Partially cloudy",rain,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T22:00:00,22.8,22.8,22,95.17,0,0,,0,0,4.7,3.6,28,1016.4,28.2,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-21T23:00:00,21.7,21.7,19.7,88.41,0,0,,0,0,3.6,0.3,6,1017,6.5,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T00:00:00,22.2,22.2,18.6,80.07,0,0,,0,0,10.8,3.4,21,1017.4,28.1,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T01:00:00,23,23,17.4,71.03,0,0,,0,0,12.6,0.3,349,1017.4,28.3,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T02:00:00,23.4,23.4,17.5,69.39,0,0,,0,0,7.6,3.4,29,1017.5,9.9,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T03:00:00,23.4,23.4,17.7,70.38,0,0,,0,0,10.4,3.4,19,1017.4,7.9,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T04:00:00,23.1,23.1,18.7,76.18,0,0,,0,0,11.5,3.4,20,1017.5,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T05:00:00,22.8,22.8,18.9,78.65,0,0,,0,0,11.5,3.4,39,1017.4,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T06:00:00,23.1,23.1,18.7,76.36,0,0,,0,0,9.4,3.6,39,1017.4,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T07:00:00,22.8,22.8,18.5,76.8,0,0,,0,0,7.2,3.6,34,1017.8,23.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T08:00:00,23.2,23.2,18.6,75.18,0,0,,0,0,5.8,3.6,12,1017.9,0.4,10.2,5,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T09:00:00,25.7,25.7,19.2,67.68,0.017,100,rain,0,0,11.2,3.6,24,1018.3,0,10.2,13,0,0,,Rain,rain,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T10:00:00,28.8,30.1,19.2,56.31,0,0,,0,0,16.6,3.9,30,1018.4,0,10.2,17,0.1,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T11:00:00,31.9,33.4,19,46.57,0,0,,0,0,23.8,4.2,39,1018.2,0.2,10.2,12,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T12:00:00,34,35.7,18.8,40.7,0,0,,0,0,24.5,4,33,1018,0,10.2,7,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T13:00:00,34.6,35.2,17,35.37,0,0,,0,0,23.8,3.9,51,1017.6,49.6,10.2,5,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T14:00:00,36.5,37.2,16.6,30.83,0,0,,0,0,22.3,7,29,1017.1,50.5,10.2,5,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T15:00:00,35.1,35.8,17,34.23,0,0,,0,0,18.7,3.9,32,1016.9,59.7,10.2,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T16:00:00,37,37.3,15.6,28.13,0,0,,0,0,18.7,3.8,29,1016.4,50.5,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T17:00:00,37.1,37.7,16.2,29.18,0,0,,0,0,17.3,3.7,35,1016.1,49.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T18:00:00,36.6,36.6,15.3,28.31,0,0,,0,0,16.9,3.9,34,1015.7,39.9,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T19:00:00,35.5,35.3,15.1,29.66,0,0,,0,0,15.8,3.5,70,1015.4,40,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T20:00:00,31.7,31.7,16,38.94,0,0,,0,0,11.2,0.4,38,1015.6,59.2,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T21:00:00,30,30,15.9,42.73,0,0,,0,0,8.3,0.3,345,1016.1,40.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T22:00:00,28.8,29.2,16.9,48.62,0,0,,0,0,8.6,3.6,20,1016.6,59.2,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-22T23:00:00,27.8,28.3,16.6,50.33,0,0,,0,0,6.1,0.3,3,1016.7,74.9,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T00:00:00,26.5,26.5,15.7,51.51,0,0,,0,0,5,0.2,342,1016.8,37,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T01:00:00,25.4,25.4,15.3,53.6,0,0,,0,0,1.8,0.1,347,1016.9,0.8,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T02:00:00,24.2,24.2,15.3,57.36,0,0,,0,0,2.2,0.4,9,1017,0.8,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T03:00:00,24.5,24.5,16.3,60.22,0,0,,0,0,7.6,3.7,10,1017,1,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T04:00:00,24.1,24.1,16.3,61.83,0,0,,0,0,9.7,3.7,29,1017,0.8,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T05:00:00,23.5,23.5,16.6,65.35,0,0,,0,0,10.1,3.6,31,1016.9,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T06:00:00,23.4,23.4,16.5,64.89,0,0,,0,0,9,3.6,50,1016.9,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T07:00:00,22.6,22.6,15.6,64.73,0,0,,0,0,7.9,3.4,50,1016.8,0,10.2,1,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T08:00:00,23.1,23.1,15.9,63.78,0,0,,0,0,8.3,3.6,38,1016.8,0,10.2,6,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T09:00:00,25.9,25.9,16.6,56.25,0,0,,0,0,15.8,3.7,48,1017.1,0.6,10.2,14,0.1,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T10:00:00,29.4,29.2,15.1,41.97,0,0,,0,0,17.3,0.4,83,1016.9,10.2,10.2,18,0.1,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T11:00:00,31.7,31.3,15.1,36.73,0,0,,0,0,16.6,3.7,98,1016.8,7.7,10.2,11,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T12:00:00,33.6,33.2,14.9,32.37,0,0,,0,0,13.3,3.8,64,1016.5,0.2,10.2,6,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T13:00:00,34.4,34.1,15.1,31.51,0,0,,0,0,9,3.8,167,1016,0.8,10.2,4,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T14:00:00,36.1,35.9,14.8,28.14,0,0,,0,0,15.5,0.4,36,1015.2,10.2,10.2,4,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T15:00:00,36.8,36.4,14.3,26.31,0,0,,0,0,15.5,3.6,359,1014.6,30.8,10.2,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T16:00:00,38.2,38.2,14.8,25.14,0,0,,0,0,16.2,3.6,322,1013.8,31.4,10.2,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T17:00:00,38,37.7,14.1,24.24,0,0,,0,0,14.8,3.8,31,1013.4,50,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T18:00:00,38.2,38.2,14.5,24.6,0,0,,0,0,13.3,3.8,339,1013.1,31,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T19:00:00,36.5,36.3,14.8,27.53,0,0,,0,0,14.8,3.6,360,1012.7,40.9,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T20:00:00,32.2,32.1,15.8,37.13,0,0,,0,0,12.2,3.8,19,1012.9,89.1,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T21:00:00,31.1,31,15.8,39.76,0,0,,0,0,7.2,3.7,29,1013.4,89.5,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T22:00:00,31.5,31.6,16.3,40.27,0,0,,0,0,14.4,0.6,35,1014.1,86.9,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-23T23:00:00,29.6,29.8,16.3,44.87,0,0,,0,0,15.8,0.1,297,1015,86.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-24T00:00:00,27.8,28.2,16.4,49.74,0,0,,0,0,16.2,3.7,30,1014.6,2,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-24T01:00:00,27.3,27.9,16.8,52.79,0,0,,0,0,13,3.7,19,1014.5,55.3,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-24T02:00:00,25.7,25.7,17.1,59.11,0,0,,0,0,7.6,3.7,19,1014.4,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-24T03:00:00,25.1,25.1,17.1,61.35,0,0,,0,0,8.3,3.7,39,1014.6,0.2,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-24T04:00:00,25,25,17.3,62.27,0,0,,0,0,9,3.6,30,1014.5,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-24T05:00:00,24.5,24.5,17.3,64.51,0,0,,0,0,10.4,3.7,50,1014.4,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-24T06:00:00,23.8,23.8,17.3,67.17,0,0,,0,0,13.7,3.6,38,1014.4,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
